transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,discount
T-3207,2023-07-13,CUST-179,P005,ST-5,3.0,67.5,0.0
T-3208,2023-11-19,CUST-101,P005,ST-4,1.0,67.5,0.1
T-3209,2023-08-04,CUST-171,P004,ST-4,2.0,37.5,0.0
T-3210,06/10/2023,CUST-180,P004,ST-2,5.0,37.5,0.2
T-3211,2023-08-02,CUST-191,P004,ST-2,1.0,37.5,0.0
T-3212,2023-09-28,CUST-109,P003,ST-3,2.0,120.0,0.0
T-3213,2023-01-06,CUST-160,P003,ST-1,4.0,120.0,0.1
T-3214,2023-08-20,CUST-107,P003,ST-2,5.0,120.0,0.2
T-3215,2023-10-28,CUST-177,P002,ST-5,1.0,225.0,0.0
T-3216,2023-07-19,CUST-117,P001,ST-1,1.0,300.0,0.1
T-3217,2023-09-27,CUST-153,P004,ST-2,4.0,37.5,0.0
T-3218,2023-03-09,CUST-190,P003,ST-5,4.0,120.0,0.2
T-3219,2023-09-23,CUST-135,P005,ST-5,3.0,67.5,0.1
T-3220,07/05/2023,CUST-193,P002,ST-5,2.0,225.0,0.1
T-3221,2023-12-11,CUST-112,P004,ST-4,4.0,37.5,0.0
T-3222,2023-09-07,CUST-184,P005,ST-3,4.0,67.5,0.0
T-3223,2023-03-21,CUST-164,P003,ST-3,5.0,120.0,0.0
T-3224,2023-03-11,CUST-136,P002,ST-4,2.0,225.0,0.0
T-3225,2023-01-22,CUST-138,P003,ST-3,4.0,120.0,0.2
T-3226,2023-04-26,CUST-181,P001,ST-5,2.0,300.0,0.0
T-3227,2023-07-19,CUST-125,P005,ST-4,3.0,67.5,0.0
T-3228,2023-07-05,CUST-196,P003,ST-3,4.0,120.0,0.2
T-3229,2023-12-24,CUST-200,P005,ST-4,4.0,67.5,0.0
T-3230,31/12/2023,CUST-165,P002,ST-3,1.0,225.0,0.0
T-3231,2023-05-15,CUST-150,P001,ST-5,5.0,300.0,0.1
T-3232,2023-05-29,CUST-140,P005,ST-5,3.0,67.5,0.0
T-3233,2023-08-19,CUST-103,P003,ST-2,5.0,120.0,0.0
T-3234,2023-04-27,CUST-140,P003,ST-4,3.0,120.0,0.0
T-3235,2023-09-27,CUST-171,P001,ST-1,1.0,300.0,0.0
T-3236,2023-06-20,CUST-188,P001,ST-5,1.0,300.0,0.1
T-3237,2023-09-09,CUST-166,P001,ST-2,1.0,300.0,0.0
T-3238,2023-07-29,CUST-123,P005,ST-2,4.0,67.5,0.1
T-3239,2023-12-22,CUST-132,P004,ST-4,1.0,37.5,0.1
T-3240,12/12/2023,CUST-150,P004,ST-4,1.0,37.5,0.0
T-3241,2023-12-01,CUST-131,P004,ST-3,1.0,37.5,0.0
T-3242,2023-12-18,CUST-123,P005,ST-1,2.0,67.5,0.0
T-3243,2023-06-26,CUST-120,P005,ST-4,5.0,67.5,0.1
T-3244,2023-11-02,CUST-119,P005,ST-4,2.0,67.5,0.1
T-3245,2023-11-01,CUST-164,P004,ST-5,1.0,37.5,0.0
T-3246,2023-02-17,CUST-147,P002,ST-3,5.0,225.0,0.0
T-3247,2023-08-28,CUST-194,P004,ST-1,4.0,37.5,0.0
T-3248,2023-08-18,CUST-160,P004,ST-4,3.0,37.5,0.0
T-3249,2023-07-22,CUST-165,P005,ST-4,4.0,67.5,0.1
T-3250,21/08/2023,CUST-102,P002,ST-2,,225.0,0.2
T-3251,2023-06-26,CUST-105,P001,ST-2,4.0,300.0,0.0
T-3252,2023-06-07,CUST-109,P002,ST-2,3.0,225.0,0.0
T-3253,2023-03-29,CUST-168,P002,ST-5,2.0,225.0,0.2
T-3254,2023-06-10,CUST-172,P005,ST-2,3.0,67.5,0.2
T-3255,2023-10-27,CUST-190,P001,ST-2,2.0,300.0,0.1
T-3256,2023-10-25,CUST-195,P003,ST-2,1.0,120.0,0.0
T-3257,2023-06-23,CUST-130,P005,ST-4,5.0,67.5,0.0
T-3258,2023-02-22,CUST-152,P002,ST-1,2.0,225.0,0.0
T-3259,2023-03-30,CUST-144,P003,ST-3,4.0,120.0,0.2
T-3260,29/05/2023,CUST-179,P004,ST-1,3.0,37.5,0.0
T-3261,2023-01-24,CUST-134,P002,ST-5,5.0,225.0,0.0
T-3262,2023-10-14,CUST-135,P002,ST-4,5.0,225.0,0.0
T-3263,2023-12-28,CUST-164,P004,ST-1,5.0,37.5,0.2
T-3264,2023-08-12,CUST-130,P004,ST-5,3.0,37.5,0.2
T-3265,2023-09-16,CUST-152,P005,ST-1,2.0,67.5,0.0
T-3266,2023-11-21,CUST-152,P002,ST-4,5.0,225.0,0.0
T-3267,2023-08-06,CUST-143,P002,ST-4,3.0,225.0,0.2
T-3268,2023-08-24,CUST-173,P001,ST-4,3.0,300.0,0.0
T-3269,2023-08-03,CUST-138,P004,ST-3,3.0,37.5,0.0
T-3270,12/07/2023,CUST-108,P005,ST-4,2.0,67.5,0.1
T-3271,2023-12-05,CUST-186,P005,ST-3,1.0,67.5,0.0
T-3272,2023-10-26,CUST-116,P001,ST-3,4.0,300.0,0.1
T-3273,2023-08-08,CUST-194,P004,ST-1,3.0,37.5,0.0
T-3274,2023-06-05,CUST-137,P003,ST-2,3.0,120.0,0.1
T-3275,2023-01-03,CUST-196,P002,ST-3,4.0,225.0,0.0
T-3276,2023-04-27,CUST-122,P003,ST-4,5.0,120.0,0.1
T-3277,2023-09-13,CUST-123,P005,ST-5,2.0,67.5,0.0
T-3278,2023-12-23,CUST-128,P005,ST-1,4.0,67.5,0.2
T-3279,2023-08-12,CUST-194,P003,ST-2,5.0,120.0,0.0
T-3280,23/01/2023,CUST-121,P002,ST-5,5.0,225.0,0.0
T-3281,2023-06-08,CUST-172,P003,ST-5,1.0,120.0,0.2
T-3282,2023-01-18,CUST-190,P005,ST-5,3.0,67.5,0.0
T-3283,2023-03-30,CUST-108,P003,ST-4,4.0,120.0,0.0
T-3284,2023-11-22,CUST-161,P001,ST-2,1.0,300.0,0.0
T-3285,2023-03-23,CUST-145,P002,ST-1,5.0,225.0,0.1
T-3286,2023-06-06,CUST-143,P002,ST-4,1.0,225.0,0.0
T-3287,2023-01-09,CUST-107,P002,ST-2,3.0,225.0,0.0
T-3288,2023-08-20,CUST-197,P005,ST-1,2.0,67.5,0.0
T-3289,2023-10-17,CUST-106,P005,ST-2,1.0,67.5,0.1
T-3290,21/11/2023,CUST-149,P001,ST-2,4.0,300.0,0.2
T-3291,2023-10-03,CUST-162,P005,ST-5,1.0,67.5,0.0
T-3292,2023-10-09,CUST-102,P002,ST-5,2.0,225.0,0.1
T-3293,2023-05-29,CUST-143,P003,ST-3,1.0,120.0,0.0
T-3294,2023-07-29,CUST-180,P004,ST-5,1.0,37.5,0.0
T-3295,2023-12-13,CUST-157,P002,ST-5,1.0,225.0,0.0
T-3296,2023-04-19,CUST-131,P002,ST-5,5.0,225.0,0.0
T-3297,2023-05-02,CUST-110,P005,ST-4,3.0,67.5,0.1
T-3298,2023-12-02,CUST-158,P001,ST-2,4.0,300.0,0.0
T-3299,2023-04-21,CUST-105,P005,ST-1,1.0,67.5,0.0
T-3300,18/07/2023,CUST-172,P001,ST-1,,300.0,0.0
T-3301,2023-01-14,CUST-120,P003,ST-3,2.0,120.0,0.0
T-3302,2023-10-20,CUST-190,P001,ST-1,2.0,300.0,0.1
T-3303,2023-08-20,CUST-121,P001,ST-2,2.0,300.0,0.1
T-3304,2023-04-01,CUST-101,P004,ST-2,2.0,37.5,0.0
T-3305,2023-04-21,CUST-154,P002,ST-4,5.0,225.0,0.2
T-3306,2023-02-11,CUST-138,P003,ST-1,1.0,120.0,0.0
T-3307,2023-10-31,CUST-191,P002,ST-1,4.0,225.0,0.2
T-3308,2023-03-30,CUST-119,P001,ST-4,5.0,300.0,0.0
T-3309,2023-08-02,CUST-196,P001,ST-2,5.0,300.0,0.0
T-3310,24/07/2023,CUST-196,P002,ST-5,5.0,225.0,0.0
T-3311,2023-07-08,CUST-102,P002,ST-2,3.0,225.0,0.2
T-3312,2023-12-01,CUST-166,P005,ST-2,3.0,67.5,0.0
T-3313,2023-11-04,CUST-167,P004,ST-1,5.0,37.5,0.1
T-3314,2023-02-14,CUST-183,P003,ST-3,3.0,120.0,0.0
T-3315,2023-04-04,CUST-112,P002,ST-4,3.0,225.0,0.0
T-3316,2023-01-16,CUST-138,P005,ST-3,4.0,67.5,0.1
T-3317,2023-02-13,CUST-119,P003,ST-5,2.0,120.0,0.0
T-3318,2023-01-04,CUST-171,P004,ST-2,4.0,37.5,0.0
T-3319,2023-10-27,CUST-182,P005,ST-5,5.0,67.5,0.0
T-3320,28/12/2023,CUST-146,P005,ST-3,4.0,67.5,0.0
T-3321,2023-01-16,CUST-115,P001,ST-1,2.0,300.0,0.2
T-3322,2023-10-29,CUST-173,P003,ST-4,1.0,120.0,0.0
T-3323,2023-05-20,CUST-171,P002,ST-2,5.0,225.0,0.2
T-3324,2023-02-21,CUST-200,P004,ST-3,5.0,37.5,0.2
T-3325,2023-02-06,CUST-184,P003,ST-5,4.0,120.0,0.2
T-3326,2023-09-18,CUST-102,P005,ST-1,3.0,67.5,0.2
T-3327,2023-12-12,CUST-182,P003,ST-2,4.0,120.0,0.2
T-3328,2023-04-15,CUST-131,P003,ST-3,4.0,120.0,0.0
T-3329,2023-07-02,CUST-175,P001,ST-3,1.0,300.0,0.0
T-3330,23/07/2023,CUST-175,P002,ST-4,4.0,225.0,0.2
T-3331,2023-10-26,CUST-162,P005,ST-3,4.0,67.5,0.0
T-3332,2023-03-02,CUST-175,P001,ST-4,4.0,300.0,0.0
T-3333,2023-06-02,CUST-127,P002,ST-2,4.0,225.0,0.0
T-3334,2023-08-05,CUST-114,P004,ST-3,4.0,37.5,0.1
T-3335,2023-08-09,CUST-134,P001,ST-5,2.0,300.0,0.0
T-3336,2023-01-03,CUST-164,P002,ST-1,1.0,225.0,0.0
T-3337,2023-07-22,CUST-182,P003,ST-2,3.0,120.0,0.0
T-3338,2023-01-19,CUST-109,P003,ST-1,3.0,120.0,0.1
T-3339,2023-03-10,CUST-200,P004,ST-2,3.0,37.5,0.2
T-3340,12/01/2023,CUST-143,P005,ST-5,2.0,67.5,0.0
T-3341,2023-04-12,CUST-180,P005,ST-1,1.0,67.5,0.1
T-3342,2023-05-14,CUST-145,P003,ST-4,1.0,120.0,0.2
T-3343,2023-07-03,CUST-110,P003,ST-4,3.0,120.0,0.1
T-3344,2023-09-27,CUST-136,P004,ST-5,3.0,37.5,0.0
T-3345,2023-05-21,CUST-109,P005,ST-4,3.0,67.5,0.2
T-3346,2023-05-20,CUST-182,P004,ST-2,3.0,37.5,0.0
T-3347,2023-11-06,CUST-167,P003,ST-4,2.0,120.0,0.0
T-3348,2023-07-26,CUST-172,P002,ST-3,1.0,225.0,0.0
T-3349,2023-01-10,CUST-119,P002,ST-1,2.0,225.0,0.0
T-3350,19/02/2023,CUST-191,P003,ST-5,,120.0,0.1
T-3351,2023-05-06,CUST-167,P005,ST-3,4.0,67.5,0.0
T-3352,2023-06-29,CUST-141,P005,ST-5,1.0,67.5,0.2
T-3353,2023-12-13,CUST-165,P004,ST-5,5.0,37.5,0.1
T-3354,2023-04-24,CUST-110,P005,ST-1,3.0,67.5,0.0
T-3355,2023-06-05,CUST-129,P005,ST-2,2.0,67.5,0.0
T-3356,2023-02-24,CUST-104,P001,ST-5,1.0,300.0,0.0
T-3357,2023-03-03,CUST-121,P005,ST-5,3.0,67.5,0.0
T-3358,2023-01-15,CUST-186,P001,ST-3,5.0,300.0,0.0
T-3359,2023-12-18,CUST-133,P003,ST-4,3.0,120.0,0.0
T-3360,22/03/2023,CUST-171,P001,ST-5,4.0,300.0,0.0
T-3361,2023-01-09,CUST-110,P001,ST-2,3.0,300.0,0.0
T-3362,2023-04-13,CUST-147,P002,ST-3,2.0,225.0,0.0
T-3363,2023-01-24,CUST-179,P002,ST-4,3.0,225.0,0.0
T-3364,2023-08-03,CUST-191,P005,ST-1,4.0,67.5,0.1
T-3365,2023-06-04,CUST-194,P001,ST-3,2.0,300.0,0.1
T-3366,2023-03-05,CUST-109,P003,ST-4,1.0,120.0,0.0
T-3367,2023-01-05,CUST-170,P001,ST-3,3.0,300.0,0.0
T-3368,2023-07-14,CUST-194,P005,ST-3,5.0,67.5,0.0
T-3369,2023-03-12,CUST-119,P001,ST-4,1.0,300.0,0.2
T-3370,02/12/2023,CUST-200,P005,ST-1,4.0,67.5,0.0
T-3371,2023-07-31,CUST-186,P005,ST-1,2.0,67.5,0.1
T-3372,2023-01-26,CUST-117,P004,ST-5,2.0,37.5,0.2
T-3373,2023-10-09,CUST-125,P003,ST-4,1.0,120.0,0.0
T-3374,2023-03-08,CUST-163,P001,ST-3,3.0,300.0,0.2
T-3375,2023-01-20,CUST-107,P001,ST-5,5.0,300.0,0.2
T-3376,2023-04-04,CUST-129,P005,ST-4,3.0,67.5,0.0
T-3377,2023-05-06,CUST-120,P001,ST-2,3.0,300.0,0.0
T-3378,2023-02-17,CUST-123,P003,ST-3,4.0,120.0,0.0
T-3379,2023-03-29,CUST-114,P001,ST-3,5.0,300.0,0.0
T-3380,21/01/2023,CUST-134,P005,ST-3,1.0,67.5,0.1
T-3381,2023-04-30,CUST-104,P002,ST-5,3.0,225.0,0.1
T-3382,2023-04-19,CUST-138,P003,ST-1,2.0,120.0,0.1
T-3383,2023-02-25,CUST-188,P003,ST-4,3.0,120.0,0.0
T-3384,2023-05-26,CUST-163,P005,ST-5,1.0,67.5,0.2
T-3385,2023-04-30,CUST-106,P003,ST-4,1.0,120.0,0.0
T-3386,2023-08-13,CUST-172,P005,ST-3,2.0,67.5,0.0
T-3387,2023-07-11,CUST-184,P003,ST-3,3.0,120.0,0.2
T-3388,2023-04-02,CUST-110,P002,ST-2,5.0,225.0,0.1
T-3389,2023-11-17,CUST-163,P005,ST-2,5.0,67.5,0.1
T-3390,30/09/2023,CUST-164,P004,ST-1,5.0,37.5,0.0
T-3391,2023-01-04,CUST-139,P002,ST-2,4.0,225.0,0.0
T-3392,2023-09-15,CUST-135,P001,ST-4,4.0,300.0,0.0
T-3393,2023-05-09,CUST-117,P002,ST-2,2.0,225.0,0.0
T-3394,2023-09-29,CUST-149,P001,ST-5,3.0,300.0,0.0
T-3395,2023-12-05,CUST-194,P004,ST-1,4.0,37.5,0.2
T-3396,2023-09-02,CUST-174,P005,ST-4,1.0,67.5,0.0
T-3397,2023-02-25,CUST-138,P005,ST-1,2.0,67.5,0.0
T-3398,2023-06-24,CUST-124,P001,ST-3,4.0,300.0,0.2
T-3399,2023-02-01,CUST-162,P001,ST-1,5.0,300.0,0.2
T-3400,12/04/2023,CUST-188,P002,ST-5,,225.0,0.0
T-3401,2023-08-11,CUST-195,P001,ST-5,2.0,300.0,0.0
T-3402,2023-09-27,CUST-182,P004,ST-4,4.0,37.5,0.0
T-3403,2023-12-24,CUST-145,P001,ST-4,5.0,300.0,0.2
T-3404,2023-12-30,CUST-171,P005,ST-1,1.0,67.5,0.0
T-3405,2023-11-11,CUST-194,P002,ST-5,3.0,225.0,0.1
T-3406,2023-04-27,CUST-152,P005,ST-2,2.0,67.5,0.0
T-3407,2023-05-12,CUST-126,P005,ST-1,3.0,67.5,0.0
T-3408,2023-03-11,CUST-195,P005,ST-2,1.0,67.5,0.0
T-3409,2023-11-27,CUST-121,P005,ST-2,2.0,67.5,0.0
T-3410,23/05/2023,CUST-168,P005,ST-4,5.0,67.5,0.1
T-3411,2023-04-17,CUST-177,P005,ST-2,2.0,67.5,0.0
T-3412,2023-08-05,CUST-176,P001,ST-4,1.0,300.0,0.0
T-3413,2023-11-18,CUST-141,P003,ST-2,5.0,120.0,0.0
T-3414,2023-07-03,CUST-121,P002,ST-1,1.0,225.0,0.2
T-3415,2023-04-01,CUST-179,P005,ST-3,1.0,67.5,0.0
T-3416,2023-06-17,CUST-189,P003,ST-3,2.0,120.0,0.0
T-3417,2023-01-03,CUST-200,P005,ST-3,2.0,67.5,0.0
T-3418,2023-11-25,CUST-161,P004,ST-3,1.0,37.5,0.0
T-3419,2023-03-04,CUST-155,P002,ST-4,1.0,225.0,0.0
T-3420,17/02/2023,CUST-126,P002,ST-2,3.0,225.0,0.0
T-3421,2023-09-10,CUST-111,P004,ST-4,5.0,37.5,0.0
T-3422,2023-12-17,CUST-147,P004,ST-4,4.0,37.5,0.1
T-3423,2023-11-01,CUST-181,P002,ST-3,5.0,225.0,0.2
T-3424,2023-03-20,CUST-176,P003,ST-3,5.0,120.0,0.1
T-3425,2023-01-17,CUST-169,P002,ST-3,1.0,225.0,0.0
T-3426,2023-01-28,CUST-181,P004,ST-5,4.0,37.5,0.0
T-3427,2023-05-13,CUST-158,P004,ST-3,2.0,37.5,0.0
T-3428,2023-05-29,CUST-131,P004,ST-2,4.0,37.5,0.0
T-3429,2023-01-27,CUST-126,P005,ST-2,3.0,67.5,0.1
T-3430,19/04/2023,CUST-189,P002,ST-2,2.0,225.0,0.0
T-3431,2023-01-14,CUST-156,P005,ST-2,2.0,67.5,0.2
T-3432,2023-03-23,CUST-183,P002,ST-2,2.0,225.0,0.0
T-3433,2023-11-12,CUST-191,P005,ST-2,5.0,67.5,0.0
T-3434,2023-09-30,CUST-105,P003,ST-3,2.0,120.0,0.0
T-3435,2023-04-19,CUST-189,P003,ST-4,4.0,120.0,0.0
T-3436,2023-12-23,CUST-142,P003,ST-3,3.0,120.0,0.0
T-3437,2023-01-25,CUST-143,P002,ST-1,5.0,225.0,0.0
T-3438,2023-06-27,CUST-146,P005,ST-3,1.0,67.5,0.1
T-3439,2023-02-03,CUST-195,P005,ST-3,4.0,67.5,0.1
T-3440,07/04/2023,CUST-152,P005,ST-5,1.0,67.5,0.2
T-3441,2023-11-18,CUST-187,P005,ST-5,3.0,67.5,0.1
T-3442,2023-01-14,CUST-166,P005,ST-4,5.0,67.5,0.0
T-3443,2023-06-12,CUST-162,P003,ST-5,2.0,120.0,0.0
T-3444,2023-12-16,CUST-117,P004,ST-1,4.0,37.5,0.1
T-3445,2023-06-20,CUST-156,P004,ST-2,2.0,37.5,0.0
T-3446,2023-11-03,CUST-115,P005,ST-4,2.0,67.5,0.2
T-3447,2023-10-28,CUST-199,P002,ST-4,1.0,225.0,0.0
T-3448,2023-11-26,CUST-106,P004,ST-5,3.0,37.5,0.2
T-3449,2023-07-14,CUST-116,P002,ST-3,2.0,225.0,0.0
T-3450,15/01/2023,CUST-155,P004,ST-5,,37.5,0.0
T-3451,2023-11-01,CUST-149,P003,ST-3,2.0,120.0,0.1
T-3452,2023-07-22,CUST-107,P005,ST-5,3.0,67.5,0.2
T-3453,2023-10-11,CUST-136,P002,ST-4,1.0,225.0,0.1
T-3454,2023-10-26,CUST-158,P005,ST-1,4.0,67.5,0.0
T-3455,2023-12-06,CUST-124,P005,ST-2,5.0,67.5,0.1
T-3456,2023-08-18,CUST-195,P002,ST-3,4.0,225.0,0.2
T-3457,2023-12-07,CUST-197,P002,ST-2,1.0,225.0,0.0
T-3458,2023-07-09,CUST-177,P005,ST-2,3.0,67.5,0.1
T-3459,2023-03-21,CUST-194,P003,ST-3,5.0,120.0,0.0
T-3460,05/01/2023,CUST-163,P003,ST-4,3.0,120.0,0.2
T-3461,2023-02-28,CUST-152,P005,ST-3,2.0,67.5,0.0
T-3462,2023-04-28,CUST-112,P004,ST-2,4.0,37.5,0.2
T-3463,2023-10-04,CUST-153,P001,ST-1,4.0,300.0,0.0
T-3464,2023-01-30,CUST-196,P002,ST-3,2.0,225.0,0.0
T-3465,2023-04-20,CUST-173,P004,ST-3,4.0,37.5,0.1
T-3466,2023-03-08,CUST-146,P002,ST-4,5.0,225.0,0.0
T-3467,2023-05-09,CUST-193,P001,ST-1,2.0,300.0,0.2
T-3468,2023-08-05,CUST-183,P005,ST-3,3.0,67.5,0.0
T-3469,2023-12-16,CUST-151,P002,ST-5,5.0,225.0,0.0
T-3470,04/04/2023,CUST-154,P004,ST-5,2.0,37.5,0.0
T-3471,2023-07-19,CUST-165,P005,ST-4,4.0,67.5,0.2
T-3472,2023-08-08,CUST-176,P001,ST-2,2.0,300.0,0.0
T-3473,2023-11-22,CUST-161,P004,ST-5,1.0,37.5,0.0
T-3474,2023-09-03,CUST-126,P004,ST-2,1.0,37.5,0.2
T-3475,2023-02-10,CUST-195,P005,ST-3,3.0,67.5,0.0
T-3476,2023-01-07,CUST-123,P001,ST-5,1.0,300.0,0.1
T-3477,2023-07-31,CUST-113,P001,ST-1,1.0,300.0,0.2
T-3478,2023-02-05,CUST-183,P001,ST-3,3.0,300.0,0.0
T-3479,2023-08-04,CUST-166,P005,ST-2,1.0,67.5,0.0
T-3480,31/03/2023,CUST-148,P005,ST-2,2.0,67.5,0.0
T-3481,2023-08-08,CUST-105,P003,ST-1,5.0,120.0,0.1
T-3482,2023-07-03,CUST-113,P002,ST-2,4.0,225.0,0.2
T-3483,2023-02-04,CUST-199,P003,ST-5,2.0,120.0,0.1
T-3484,2023-04-18,CUST-198,P003,ST-3,2.0,120.0,0.0
T-3485,2023-08-10,CUST-111,P005,ST-3,3.0,67.5,0.1
T-3486,2023-07-05,CUST-119,P002,ST-1,4.0,225.0,0.1
T-3487,2023-04-15,CUST-188,P001,ST-2,3.0,300.0,0.0
T-3488,2023-07-14,CUST-163,P004,ST-2,1.0,37.5,0.2
T-3489,2023-10-13,CUST-186,P001,ST-3,3.0,300.0,0.0
T-3490,12/09/2023,CUST-113,P004,ST-2,4.0,37.5,0.2
T-3491,2023-03-07,CUST-125,P001,ST-1,1.0,300.0,0.0
T-3492,2023-10-07,CUST-174,P003,ST-3,1.0,120.0,0.1
T-3493,2023-05-18,CUST-127,P002,ST-3,2.0,225.0,0.0
T-3494,2023-01-30,CUST-154,P002,ST-1,1.0,225.0,0.0
T-3495,2023-10-26,CUST-153,P001,ST-3,2.0,300.0,0.0
T-3496,2023-12-31,CUST-132,P003,ST-2,2.0,120.0,0.1
T-3497,2023-11-18,CUST-175,P003,ST-1,5.0,120.0,0.0
T-3498,2023-10-28,CUST-116,P004,ST-4,2.0,37.5,0.2
T-3499,2023-06-06,CUST-165,P001,ST-3,2.0,300.0,0.0
